Invoice,Hold Date,Hold Code,Release Code,Release Reason,Status Flag
7836739,5/4/2017 10:09,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836740,5/4/2017 10:10,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836806,5/4/2017 10:55,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836811,5/4/2017 10:59,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836814,5/4/2017 11:00,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836814,5/4/2017 11:00,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7836815,5/4/2017 11:01,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836824,5/4/2017 11:10,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836832,5/4/2017 11:18,Final closed PO lines. No,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836832,5/4/2017 11:18,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804015,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7804017,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811536,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811908,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808494,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808711,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831499,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831512,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831286,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831530,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831832,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7831833,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7833700,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7833519,5/4/2017 13:07,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7833519,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7833945,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7834075,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7835212,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7835256,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7835258,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7835519,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837140,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837145,5/4/2017 13:07,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837132,5/4/2017 13:08,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7837004,5/4/2017 13:08,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7836991,5/4/2017 13:08,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7836993,5/4/2017 13:08,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7836997,5/4/2017 13:08,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7836997,5/4/2017 13:08,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7837015,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837020,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7828830,4/30/2017 9:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7837541,5/4/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837542,5/4/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837543,5/4/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837544,5/4/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837545,5/4/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837547,5/4/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837548,5/4/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837596,5/4/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837597,5/4/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837597,5/4/2017 13:19,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7837622,5/4/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837629,5/4/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837857,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837858,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837860,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837861,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837862,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837864,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837865,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837866,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837868,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837869,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837870,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837871,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837872,5/4/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837889,5/4/2017 13:20,QTY REC,MATCHED,Passed matching condition,0
7837891,5/4/2017 13:20,QTY REC,MATCHED,Passed matching condition,0
7837921,5/4/2017 13:20,QTY REC,MATCHED,Passed matching condition,0
7837906,5/4/2017 13:21,QTY REC,MATCHED,Passed matching condition,0
7837914,5/4/2017 13:21,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837777,5/4/2017 13:23,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837789,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837790,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837792,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837795,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837799,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837801,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837804,5/4/2017 13:24,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7837811,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837813,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837821,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837822,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837823,5/4/2017 13:24,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837825,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837826,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837827,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837829,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837830,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837836,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837839,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837840,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837841,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837842,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837843,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837844,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837845,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837846,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837847,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837848,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837849,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837850,5/4/2017 13:25,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7836599,5/4/2017 9:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836604,5/4/2017 9:27,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836606,5/4/2017 9:28,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836609,5/4/2017 9:29,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836610,5/4/2017 9:30,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836665,5/4/2017 9:31,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836666,5/4/2017 9:32,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836669,5/4/2017 9:32,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836672,5/4/2017 9:34,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836676,5/4/2017 9:35,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836682,5/4/2017 9:38,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836684,5/4/2017 9:39,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836689,5/4/2017 9:41,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836691,5/4/2017 9:42,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836698,5/4/2017 9:45,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836703,5/4/2017 9:48,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836713,5/4/2017 9:52,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836716,5/4/2017 9:54,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7838058,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7838059,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7838061,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7838062,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7838063,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7838064,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7838065,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7838066,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7838067,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7838069,5/4/2017 13:28,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7836720,5/4/2017 10:02,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836720,5/4/2017 10:03,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836747,5/4/2017 10:15,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836751,5/4/2017 10:16,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836756,5/4/2017 10:21,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836760,5/4/2017 10:23,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836771,5/4/2017 10:31,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836775,5/4/2017 10:32,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836777,5/4/2017 10:33,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836779,5/4/2017 10:35,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836782,5/4/2017 10:36,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836784,5/4/2017 10:38,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836789,5/4/2017 10:43,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836791,5/4/2017 10:45,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836793,5/4/2017 10:46,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836795,5/4/2017 10:48,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836799,5/4/2017 10:50,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836813,5/4/2017 11:00,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836819,5/4/2017 11:06,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836819,5/4/2017 11:06,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7836831,5/4/2017 11:16,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836857,5/4/2017 11:23,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836896,5/4/2017 11:35,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836900,5/4/2017 11:40,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836956,5/4/2017 11:44,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7836982,5/4/2017 11:51,QTY REC,MATCHED,Passed matching condition,0
7815167,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815691,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811282,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815800,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815959,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815966,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815973,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815976,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815978,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815886,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815909,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815911,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815932,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7815997,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7817668,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7817732,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7818443,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7818742,5/4/2017 13:05,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7819116,5/4/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7819362,5/4/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7820967,5/4/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821007,5/4/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7821828,5/4/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7822556,5/4/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7822553,5/4/2017 13:06,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837070,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837071,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837072,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837073,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837075,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837076,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837077,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837079,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837081,5/4/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837086,5/4/2017 13:10,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837100,5/4/2017 13:10,QTY REC,MATCHED,Passed matching condition,0
7837100,5/4/2017 13:10,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7837100,5/4/2017 13:10,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837100,5/4/2017 13:10,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7837106,5/4/2017 13:10,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837376,5/4/2017 13:10,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837386,5/4/2017 13:10,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7837389,5/4/2017 13:10,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
