"Invoice","Invoice Date","Invoice Type","Pay Method","Payment Flag","Invoice Amount"
7836569,04-MAY-17 09:15:40,"STANDARD","CHECK",1,293.84
7836570,04-MAY-17 09:15:40,"STANDARD","CHECK",1,123.74
7836571,04-MAY-17 09:15:40,"STANDARD","CHECK",1,400
7836572,04-MAY-17 09:15:40,"STANDARD","CHECK",1,396.87
7836573,04-MAY-17 09:15:40,"STANDARD","CHECK",1,405.35
7836574,04-MAY-17 09:15:40,"STANDARD","CHECK",1,983.52
7836575,04-MAY-17 09:15:40,"STANDARD","CHECK",1,365.4
7836576,04-MAY-17 09:15:40,"STANDARD","CHECK",1,714.92
7836577,04-MAY-17 09:15:40,"STANDARD","CHECK",1,239.43
7836578,04-MAY-17 09:15:40,"STANDARD","CHECK",1,485.6
7836579,04-MAY-17 09:15:40,"STANDARD","CHECK",1,156.38
7836580,04-MAY-17 09:15:40,"STANDARD","EFT",1,158.51
7836581,04-MAY-17 09:15:40,"STANDARD","CHECK",1,130.44
7836582,04-MAY-17 09:15:40,"STANDARD","EFT",1,120.01
7836583,04-MAY-17 09:15:40,"STANDARD","EFT",1,196.18
7836584,04-MAY-17 09:15:40,"STANDARD","CHECK",1,270.96
7836585,04-MAY-17 09:15:40,"STANDARD","EFT",1,322.08
7836586,04-MAY-17 09:15:40,"STANDARD","CHECK",1,196.54
7836587,04-MAY-17 09:15:40,"STANDARD","EFT",1,538.04
7836588,04-MAY-17 09:15:40,"STANDARD","CHECK",1,744.93
7836589,04-MAY-17 09:16:35,"STANDARD","CHECK",1,1562
7836590,04-MAY-17 09:18:38,"STANDARD","EFT",1,149.68
7836591,04-MAY-17 09:19:41,"STANDARD","EFT",1,14.4
7836592,04-MAY-17 09:20:36,"STANDARD","EFT",1,17.5
7836593,04-MAY-17 09:20:51,"STANDARD","CHECK",1,514.63
7836594,04-MAY-17 09:21:40,"STANDARD","EFT",1,213.5
7836595,04-MAY-17 09:22:21,"STANDARD","CHECK",1,728.99
7836596,04-MAY-17 09:22:37,"STANDARD","EFT",1,105.98
7836597,04-MAY-17 09:23:29,"STANDARD","EFT",1,62.26
7836598,04-MAY-17 09:24:22,"STANDARD","EFT",1,191.11
7836599,04-MAY-17 09:24:43,"STANDARD","CHECK",1,136.29
7836600,04-MAY-17 09:24:44,"STANDARD","CHECK",1,150.86
7836601,04-MAY-17 09:26:05,"STANDARD","CHECK",1,139.52
7836602,04-MAY-17 09:26:09,"STANDARD","EFT",1,37.14
7836603,04-MAY-17 09:26:46,"STANDARD","EFT",1,31.84
7836604,04-MAY-17 09:27:11,"STANDARD","EFT",1,39.84
7836605,04-MAY-17 09:27:48,"STANDARD","EFT",1,29.95
7836606,04-MAY-17 09:28:04,"STANDARD","EFT",1,15.92
7836607,04-MAY-17 09:28:30,"STANDARD","EFT",1,13.96
7836608,04-MAY-17 09:28:57,"STANDARD","EFT",1,39.48
7836609,04-MAY-17 09:28:59,"STANDARD","EFT",1,21.89
7836610,04-MAY-17 09:29:54,"STANDARD","EFT",1,110.63
7836654,04-MAY-17 09:30:09,"STANDARD","EFT",1,10000
7836655,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836656,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836657,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836658,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836659,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836660,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836661,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836613,04-MAY-17 09:30:09,"STANDARD","EFT",1,59.93
7836662,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836663,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836611,04-MAY-17 09:30:09,"STANDARD","CHECK",1,831.21
7836612,04-MAY-17 09:30:09,"STANDARD","CHECK",1,860.1
7836614,04-MAY-17 09:30:09,"STANDARD","CHECK",1,3623.78
7836615,04-MAY-17 09:30:09,"STANDARD","CHECK",1,2076.42
7836616,04-MAY-17 09:30:09,"STANDARD","CHECK",1,1000
7836617,04-MAY-17 09:30:09,"STANDARD","CHECK",1,7407.32
7836618,04-MAY-17 09:30:09,"STANDARD","EFT",1,200
7836619,04-MAY-17 09:30:09,"STANDARD","CHECK",1,1907.66
7836620,04-MAY-17 09:30:09,"STANDARD","CHECK",1,500
7836621,04-MAY-17 09:30:09,"STANDARD","CHECK",1,1000
7836622,04-MAY-17 09:30:09,"STANDARD","CHECK",1,200
7836623,04-MAY-17 09:30:09,"STANDARD","EFT",1,39.35
7836624,04-MAY-17 09:30:09,"STANDARD","CHECK",1,150
7836625,04-MAY-17 09:30:09,"STANDARD","EFT",1,528.5
7836626,04-MAY-17 09:30:09,"STANDARD","EFT",1,6588.77
7836627,04-MAY-17 09:30:09,"STANDARD","EFT",1,2000
7836628,04-MAY-17 09:30:09,"STANDARD","CHECK",1,72869.74
7836629,04-MAY-17 09:30:09,"STANDARD","CHECK",1,150
7836630,04-MAY-17 09:30:09,"STANDARD","EFT",1,1000
7836631,04-MAY-17 09:30:09,"STANDARD","CHECK",1,150
7836632,04-MAY-17 09:30:09,"STANDARD","CHECK",1,450
7836633,04-MAY-17 09:30:09,"STANDARD","CHECK",1,1200
7836634,04-MAY-17 09:30:09,"STANDARD","CHECK",1,5500
7836635,04-MAY-17 09:30:09,"STANDARD","CHECK",1,100
7836636,04-MAY-17 09:30:09,"STANDARD","CHECK",1,100
7836637,04-MAY-17 09:30:09,"STANDARD","CHECK",1,2000
7836638,04-MAY-17 09:30:09,"STANDARD","CHECK",1,2861.4
7836639,04-MAY-17 09:30:09,"STANDARD","EFT",1,1200
7836640,04-MAY-17 09:30:09,"STANDARD","CHECK",1,1200
7836641,04-MAY-17 09:30:09,"STANDARD","EFT",1,734.4
7836642,04-MAY-17 09:30:09,"STANDARD","CHECK",1,2950
7836643,04-MAY-17 09:30:09,"STANDARD","CHECK",1,773.84
7836644,04-MAY-17 09:30:09,"STANDARD","CHECK",1,1200
7836645,04-MAY-17 09:30:09,"STANDARD","EFT",1,125
7836646,04-MAY-17 09:30:09,"STANDARD","EFT",1,150
7836647,04-MAY-17 09:30:09,"STANDARD","EFT",1,188
7836648,04-MAY-17 09:30:09,"STANDARD","EFT",1,186
7836649,04-MAY-17 09:30:09,"STANDARD","CHECK",1,82
7836650,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836651,04-MAY-17 09:30:09,"STANDARD","EFT",1,50
7836652,04-MAY-17 09:30:09,"STANDARD","CHECK",1,50
7836653,04-MAY-17 09:30:09,"STANDARD","EFT",1,10000
7836664,04-MAY-17 09:30:26,"STANDARD","EFT",1,21.89
7836665,04-MAY-17 09:30:47,"STANDARD","EFT",1,35.82
7836666,04-MAY-17 09:31:46,"STANDARD","EFT",1,27.86
7836667,04-MAY-17 09:31:47,"STANDARD","EFT",1,47.76
7836668,04-MAY-17 09:32:11,"STANDARD","EFT",1,32.74
7836669,04-MAY-17 09:32:47,"STANDARD","EFT",1,91.54
7836670,04-MAY-17 09:32:58,"STANDARD","EFT",1,36.34
7836671,04-MAY-17 09:33:39,"STANDARD","EFT",1,13.96
7836672,04-MAY-17 09:33:43,"STANDARD","EFT",1,31.84
7836673,04-MAY-17 09:33:59,"STANDARD","EFT",1,32.5
7836674,04-MAY-17 09:34:49,"STANDARD","EFT",1,10.47
7836675,04-MAY-17 09:34:53,"STANDARD","EFT",1,59.74
7836676,04-MAY-17 09:35:02,"STANDARD","EFT",1,20.94
7836677,04-MAY-17 09:36:03,"STANDARD","EFT",1,45.77
7836678,04-MAY-17 09:36:37,"STANDARD","EFT",1,125.35
7836680,04-MAY-17 09:37:10,"STANDARD","EFT",1,179.4
7836681,04-MAY-17 09:37:48,"STANDARD","EFT",1,19.39
7836682,04-MAY-17 09:38:06,"STANDARD","EFT",1,23.88
7836683,04-MAY-17 09:38:37,"STANDARD","EFT",1,29.9
7836684,04-MAY-17 09:39:06,"STANDARD","EFT",1,31.84
7836685,04-MAY-17 09:39:26,"STANDARD","EFT",1,22.4
7836686,04-MAY-17 09:40:03,"STANDARD","EFT",1,31.84
7836687,04-MAY-17 09:40:35,"STANDARD","EFT",1,143.52
7836688,04-MAY-17 09:40:44,"STANDARD","EFT",1,36.45
7836689,04-MAY-17 09:40:56,"STANDARD","EFT",1,20.94
7836690,04-MAY-17 09:41:37,"STANDARD","EFT",1,44.64
7836691,04-MAY-17 09:41:52,"STANDARD","EFT",1,35.82
7836692,04-MAY-17 09:42:27,"STANDARD","EFT",1,91.54
7836693,04-MAY-17 09:42:57,"STANDARD","EFT",1,23.88
7836694,04-MAY-17 09:42:59,"STANDARD","EFT",1,38.55
7836695,04-MAY-17 09:43:47,"STANDARD","EFT",1,63.68
7836696,04-MAY-17 09:44:15,"STANDARD","EFT",1,21.47
7836697,04-MAY-17 09:44:28,"STANDARD","EFT",1,19.9
7836698,04-MAY-17 09:44:48,"STANDARD","EFT",1,42.63
7836699,04-MAY-17 09:45:05,"STANDARD","EFT",1,103.49
7836700,04-MAY-17 09:46:15,"STANDARD","EFT",1,42.15
7836701,04-MAY-17 09:47:34,"STANDARD","EFT",1,97.93
7836702,04-MAY-17 09:47:48,"STANDARD","EFT",1,15.92
7836703,04-MAY-17 09:48:24,"STANDARD","EFT",1,20.94
7836705,04-MAY-17 09:49:03,"STANDARD","EFT",1,39.8
7836706,04-MAY-17 09:49:19,"STANDARD","EFT",1,20.94
7836707,04-MAY-17 09:50:13,"STANDARD","EFT",1,15.92
7836709,04-MAY-17 09:50:50,"STANDARD","EFT",1,59.8
7836710,04-MAY-17 09:51:06,"STANDARD","EFT",1,10.47
7836711,04-MAY-17 09:51:25,"STANDARD","CHECK",1,8010
7836712,04-MAY-17 09:51:46,"STANDARD","EFT",1,60.34
7836713,04-MAY-17 09:52:07,"STANDARD","EFT",1,15.92
7836714,04-MAY-17 09:52:28,"STANDARD","CHECK",1,2160
7836715,04-MAY-17 09:53:16,"STANDARD","EFT",1,23.88
7836716,04-MAY-17 09:53:19,"STANDARD","CHECK",1,332.33
7836717,04-MAY-17 09:53:27,"STANDARD","EFT",1,54.72
7836718,04-MAY-17 09:54:12,"STANDARD","CHECK",1,1000
7836719,04-MAY-17 09:55:22,"STANDARD","EFT",1,69.38
7836720,04-MAY-17 09:55:34,"STANDARD","XXDL_SUA_PYMT",1,5754.25
7836721,04-MAY-17 09:55:54,"STANDARD","CHECK",1,3966.35
7836722,04-MAY-17 09:56:00,"STANDARD","CHECK",1,2222.31
7836723,04-MAY-17 09:57:05,"STANDARD","CHECK",1,4140
7836724,04-MAY-17 09:57:52,"STANDARD","EFT",1,6063.75
7836725,04-MAY-17 09:59:03,"STANDARD","CHECK",1,127.5
7836726,04-MAY-17 09:59:32,"STANDARD","EFT",1,23.1
7836727,04-MAY-17 10:00:40,"STANDARD","EFT",1,51.02
7836728,04-MAY-17 10:00:47,"STANDARD","EFT",1,497
7836729,04-MAY-17 10:01:48,"STANDARD","CHECK",1,36697.25
7836730,04-MAY-17 10:02:42,"STANDARD","CHECK",1,3622.13
7836731,04-MAY-17 10:03:24,"STANDARD","CHECK",1,16950
7836732,04-MAY-17 10:04:12,"STANDARD","EFT",1,76.48
7836733,04-MAY-17 10:05:19,"STANDARD","CHECK",1,150
7836734,04-MAY-17 10:05:51,"STANDARD","CHECK",1,13.74
7836736,04-MAY-17 10:07:05,"STANDARD","XXDL_SUA_PYMT",1,483.09
7836737,04-MAY-17 10:07:57,"STANDARD","EFT",1,1402.38
7836738,04-MAY-17 10:08:13,"STANDARD","EFT",1,57.77
7836739,04-MAY-17 10:09:03,"STANDARD","XXDL_SUA_PYMT",1,100
7836740,04-MAY-17 10:09:59,"STANDARD","XXDL_SUA_PYMT",1,122
7836741,04-MAY-17 10:11:02,"STANDARD","CHECK",1,5250
7836742,04-MAY-17 10:12:02,"STANDARD","EFT",1,57.85
7836743,04-MAY-17 10:12:34,"STANDARD","EFT",1,20130.73
7836744,04-MAY-17 10:13:05,"STANDARD","EFT",1,66.28
7836745,04-MAY-17 10:13:38,"STANDARD","EFT",1,24728.79
7836746,04-MAY-17 10:14:24,"STANDARD","EFT",1,3570
7836747,04-MAY-17 10:14:36,"STANDARD","XXDL_SUA_PYMT",1,112
7836748,04-MAY-17 10:15:04,"STANDARD","EFT",1,949.25
7836749,04-MAY-17 10:15:39,"STANDARD","EFT",1,745.2
7836750,04-MAY-17 10:16:14,"STANDARD","EFT",1,521.78
7836751,04-MAY-17 10:16:16,"STANDARD","EFT",1,135.93
7836752,04-MAY-17 10:17:54,"STANDARD","EFT",1,66.57
7836753,04-MAY-17 10:19:16,"STANDARD","CHECK",1,151.07
7836754,04-MAY-17 10:19:58,"STANDARD","EFT",1,2175
7836755,04-MAY-17 10:20:50,"STANDARD","EFT",1,1612.5
7836756,04-MAY-17 10:21:02,"STANDARD","XXDL_SUA_PYMT",1,163.5
7836757,04-MAY-17 10:21:11,"STANDARD","EFT",1,68.25
7836758,04-MAY-17 10:21:31,"STANDARD","EFT",1,2537.5
7836759,04-MAY-17 10:22:25,"STANDARD","CHECK",1,5963
7836760,04-MAY-17 10:23:14,"STANDARD","CHECK",1,354.3
7836761,04-MAY-17 10:23:18,"STANDARD","EFT",1,97.8
7836762,04-MAY-17 10:23:20,"STANDARD","EFT",1,3000
7836763,04-MAY-17 10:24:06,"STANDARD","EFT",1,3000
7836765,04-MAY-17 10:24:48,"STANDARD","EFT",1,72.37
7836764,04-MAY-17 10:24:48,"STANDARD","EFT",1,474.31
7836766,04-MAY-17 10:27:04,"STANDARD","CHECK",1,457.4
7836767,04-MAY-17 10:27:52,"STANDARD","CHECK",1,11089
7836768,04-MAY-17 10:28:29,"STANDARD","EFT",1,45.01
7836769,04-MAY-17 10:28:38,"STANDARD","CHECK",1,2014.5
7836770,04-MAY-17 10:29:28,"STANDARD","CHECK",1,200
7836771,04-MAY-17 10:30:32,"STANDARD","CHECK",1,103.23
7836772,04-MAY-17 10:30:45,"STANDARD","CHECK",1,4384.42
7836773,04-MAY-17 10:31:23,"STANDARD","EFT",1,23.11
7836774,04-MAY-17 10:31:29,"STANDARD","CHECK",1,132.63
7836775,04-MAY-17 10:31:59,"STANDARD","CHECK",1,338.49
7836776,04-MAY-17 10:32:16,"STANDARD","EFT",1,35.13
7836777,04-MAY-17 10:33:27,"STANDARD","CHECK",1,239.48
7836778,04-MAY-17 10:34:06,"STANDARD","CHECK",1,2260
7836779,04-MAY-17 10:34:49,"STANDARD","CHECK",1,161
7836780,04-MAY-17 10:34:51,"STANDARD","XXDL_SUA_PYMT",1,2562.05
7836781,04-MAY-17 10:35:53,"STANDARD","CHECK",1,103.1
7836782,04-MAY-17 10:36:19,"STANDARD","CHECK",1,1371.52
7836783,04-MAY-17 10:37:01,"STANDARD","CHECK",1,100030
7836784,04-MAY-17 10:37:54,"STANDARD","CHECK",1,178.62
7836785,04-MAY-17 10:39:16,"STANDARD","CHECK",1,96970
7836786,04-MAY-17 10:40:44,"STANDARD","CHECK",1,88856.67
7836787,04-MAY-17 10:41:41,"STANDARD","CHECK",1,265.64
7836788,04-MAY-17 10:42:34,"STANDARD","CHECK",1,65230
7836789,04-MAY-17 10:43:19,"STANDARD","CHECK",1,248.12
7836790,04-MAY-17 10:44:40,"STANDARD","CHECK",1,15000
7836791,04-MAY-17 10:44:43,"STANDARD","CHECK",1,182.72
7836792,04-MAY-17 10:45:47,"STANDARD","CHECK",1,47856.03
7836793,04-MAY-17 10:46:00,"STANDARD","CHECK",1,40.01
7836794,04-MAY-17 10:46:37,"STANDARD","CHECK",1,70219.3
7836795,04-MAY-17 10:47:31,"STANDARD","CHECK",1,856.42
7836796,04-MAY-17 10:47:39,"STANDARD","XXDL_SUA_PYMT",1,201.78
7836797,04-MAY-17 10:48:26,"STANDARD","CHECK",1,244
7836798,04-MAY-17 10:49:09,"STANDARD","CHECK",1,236.38
7836799,04-MAY-17 10:49:34,"STANDARD","CHECK",1,413.81
7836800,04-MAY-17 10:49:54,"STANDARD","EFT",1,366
7836801,04-MAY-17 10:50:30,"STANDARD","CHECK",1,105328.95
7836802,04-MAY-17 10:51:45,"STANDARD","EFT",1,2711.5
7836803,04-MAY-17 10:51:48,"STANDARD","XXDL_SUA_PYMT",1,1375.55
7836804,04-MAY-17 10:52:51,"STANDARD","CHECK",1,550
7836805,04-MAY-17 10:54:42,"STANDARD","CHECK",1,550
7836806,04-MAY-17 10:55:13,"STANDARD","XXDL_SUA_PYMT",1,165.8
7836807,04-MAY-17 10:56:28,"STANDARD","CHECK",1,653
7836808,04-MAY-17 10:56:39,"STANDARD","CHECK",1,130.75
7836809,04-MAY-17 10:57:02,"STANDARD","CHECK",1,349.3
7836810,04-MAY-17 10:57:52,"STANDARD","XXDL_SUA_PYMT",1,140.5
7836811,04-MAY-17 10:59:06,"STANDARD","XXDL_SUA_PYMT",1,50
7836813,04-MAY-17 10:59:50,"STANDARD","XXDL_SUA_PYMT",1,80
7836814,04-MAY-17 11:00:06,"STANDARD","XXDL_SUA_PYMT",1,75
7836815,04-MAY-17 11:01:05,"STANDARD","XXDL_SUA_PYMT",1,25
7836816,04-MAY-17 11:02:38,"STANDARD","CHECK",1,179.44
7836817,04-MAY-17 11:03:35,"STANDARD","CHECK",1,56.95
7836818,04-MAY-17 11:05:36,"STANDARD","CHECK",1,1870
7836819,04-MAY-17 11:06:00,"STANDARD","XXDL_SUA_PYMT",1,187.6
7836820,04-MAY-17 11:07:45,"STANDARD","CHECK",1,1450
7836821,04-MAY-17 11:08:27,"STANDARD","CHECK",1,76.65
7836822,04-MAY-17 11:08:43,"STANDARD","XXDL_SUA_PYMT",1,307.12
7836823,04-MAY-17 11:09:35,"STANDARD","XXDL_SUA_PYMT",1,378.5
7836824,04-MAY-17 11:09:53,"STANDARD","CHECK",1,78.16
7836825,04-MAY-17 11:10:23,"STANDARD","XXDL_SUA_PYMT",1,1386.56
7836826,04-MAY-17 11:11:03,"STANDARD","EFT",1,125.67
7836827,04-MAY-17 11:11:44,"STANDARD","CHECK",1,57.33
7836828,04-MAY-17 11:12:19,"STANDARD","CHECK",1,151.51
7836829,04-MAY-17 11:12:48,"STANDARD","CHECK",1,3599.73
7836830,04-MAY-17 11:13:40,"STANDARD","CHECK",1,1795
7836831,04-MAY-17 11:15:45,"STANDARD","CHECK",1,338.96
7836832,04-MAY-17 11:17:52,"STANDARD","EFT",1,278.86
7836833,04-MAY-17 11:18:06,"STANDARD","CHECK",1,173.06
7836844,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,500
7836845,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,240
7836847,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,101.65
7836848,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,280.34
7836849,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,2555.36
7836851,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,196.19
7836905,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,1012
7836907,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,716.97
7836909,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,1375.97
7836910,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,429
7836911,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,446.4
7836912,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,21.42
7836913,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,458.04
7836914,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,1216.15
7836915,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,490
7836916,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,569.97
7836917,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,500
7836918,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,1374.95
7836920,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,500
7836921,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,2281.03
7836922,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,31.61
7836923,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,238.27
7836924,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,800
7836925,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,287.73
7836926,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,1296.64
7836927,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,1111.72
7836855,04-MAY-17 11:18:28,"PREPAYMENT","CHECK",1,500
7836856,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,1245.11
7836902,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,41.76
7836903,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,28
7836904,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,25.68
7836834,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,1638.26
7836835,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,89.17
7836836,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,59.81
7836837,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,126.97
7836838,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,15.95
7836840,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,270
7836841,04-MAY-17 11:18:28,"EXPENSE REPORT","CHECK",1,25.99
7836842,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,3839.7
7836843,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,1426.96
7836938,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,500
7836939,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,24.4
7836940,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,62.45
7836941,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,12.6
7836944,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,145.12
7836945,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,1342.57
7836946,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,47.96
7836947,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,8657.58
7836948,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,4124.65
7836949,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,100.37
7836950,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,655.5
7836951,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,1646.86
7836952,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,173.29
7836954,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,15.44
7836955,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,126.33
7836932,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,1028.41
7836933,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,770
7836934,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,8675.56
7836935,04-MAY-17 11:18:28,"PREPAYMENT","EFT",1,83.2
7836936,04-MAY-17 11:18:28,"EXPENSE REPORT","EFT",1,606.5
7836857,04-MAY-17 11:20:40,"STANDARD","CHECK",1,32.98
7836858,04-MAY-17 11:22:30,"STANDARD","EFT",1,59.03
7836859,04-MAY-17 11:24:16,"STANDARD","EFT",1,64.63
7836860,04-MAY-17 11:24:34,"STANDARD","CHECK",1,73.5
7836861,04-MAY-17 11:26:02,"STANDARD","CHECK",1,12.08
7836862,04-MAY-17 11:26:23,"STANDARD","CHECK",1,523.67
7836863,04-MAY-17 11:27:56,"STANDARD","CHECK",1,587.11
7836894,04-MAY-17 11:31:00,"STANDARD","CHECK",1,27.34
7836866,04-MAY-17 11:31:00,"STANDARD","EFT",1,55.97
7836867,04-MAY-17 11:31:00,"STANDARD","EFT",1,1108.48
7836868,04-MAY-17 11:31:00,"STANDARD","CHECK",1,2015.1
7836869,04-MAY-17 11:31:00,"STANDARD","CHECK",1,800
7836870,04-MAY-17 11:31:00,"STANDARD","CHECK",1,88.95
7836871,04-MAY-17 11:31:00,"STANDARD","CHECK",1,373.9
7836872,04-MAY-17 11:31:00,"STANDARD","CHECK",1,800
7836873,04-MAY-17 11:31:00,"STANDARD","CHECK",1,458
7836874,04-MAY-17 11:31:00,"STANDARD","CHECK",1,400
7836875,04-MAY-17 11:31:00,"STANDARD","EFT",1,1121.47
7836876,04-MAY-17 11:31:00,"STANDARD","CHECK",1,302.71
7836877,04-MAY-17 11:31:00,"STANDARD","CHECK",1,263.2
7836878,04-MAY-17 11:31:00,"STANDARD","EFT",1,355.34
7836879,04-MAY-17 11:31:00,"STANDARD","CHECK",1,100
7836880,04-MAY-17 11:31:00,"STANDARD","CHECK",1,119.4
7836881,04-MAY-17 11:31:00,"STANDARD","CHECK",1,508.43
7836882,04-MAY-17 11:31:00,"STANDARD","CHECK",1,151.63
7836883,04-MAY-17 11:31:00,"STANDARD","CHECK",1,37.45
7836884,04-MAY-17 11:31:00,"STANDARD","CHECK",1,347.4
7836885,04-MAY-17 11:31:00,"STANDARD","CHECK",1,656.52
7836886,04-MAY-17 11:31:00,"STANDARD","CHECK",1,415.6
7836887,04-MAY-17 11:31:00,"STANDARD","CHECK",1,350
7836888,04-MAY-17 11:31:00,"STANDARD","CHECK",1,350
7836889,04-MAY-17 11:31:00,"STANDARD","CHECK",1,24.83
7836890,04-MAY-17 11:31:00,"STANDARD","CHECK",1,16.82
7836891,04-MAY-17 11:31:00,"STANDARD","CHECK",1,23.66
7836892,04-MAY-17 11:31:00,"STANDARD","CHECK",1,1823.04
7836893,04-MAY-17 11:31:00,"STANDARD","CHECK",1,655.09
7836895,04-MAY-17 11:32:32,"STANDARD","EFT",1,199.52
7836896,04-MAY-17 11:35:31,"STANDARD","XXDL_SUA_PYMT",1,85.52
7836897,04-MAY-17 11:36:42,"STANDARD","XXDL_SUA_PYMT",1,336.32
7836899,04-MAY-17 11:38:02,"STANDARD","XXDL_SUA_PYMT",1,110.09
7836900,04-MAY-17 11:39:36,"STANDARD","CHECK",1,95.21
7836956,04-MAY-17 11:43:10,"STANDARD","CHECK",1,901.79
7836957,04-MAY-17 11:46:20,"STANDARD","CHECK",1,200
7836958,04-MAY-17 11:46:20,"STANDARD","CHECK",1,325
7836959,04-MAY-17 11:46:20,"STANDARD","CHECK",1,600
7836960,04-MAY-17 11:46:20,"STANDARD","CHECK",1,500
7836961,04-MAY-17 11:46:20,"STANDARD","EFT",1,99
7836962,04-MAY-17 11:46:20,"STANDARD","EFT",1,200
7836963,04-MAY-17 11:46:20,"STANDARD","CHECK",1,300
7836964,04-MAY-17 11:46:20,"STANDARD","EFT",1,200
7836965,04-MAY-17 11:46:20,"STANDARD","CHECK",1,500
7836966,04-MAY-17 11:46:20,"STANDARD","CHECK",1,300
7836967,04-MAY-17 11:46:20,"STANDARD","EFT",1,400
7836968,04-MAY-17 11:46:20,"STANDARD","EFT",1,250
7836969,04-MAY-17 11:46:20,"STANDARD","EFT",1,75
7836970,04-MAY-17 11:46:20,"STANDARD","CHECK",1,478.4
7836971,04-MAY-17 11:46:20,"STANDARD","CHECK",1,25
7836972,04-MAY-17 11:46:20,"STANDARD","CHECK",1,188.56
7836973,04-MAY-17 11:46:20,"STANDARD","EFT",1,150
7836974,04-MAY-17 11:46:20,"STANDARD","EFT",1,60
7836975,04-MAY-17 11:46:20,"STANDARD","EFT",1,250
7836976,04-MAY-17 11:46:20,"STANDARD","CHECK",1,150
7836977,04-MAY-17 11:46:20,"STANDARD","CHECK",1,15
7836978,04-MAY-17 11:46:20,"STANDARD","CHECK",1,400
